station,magnitud,year,month,day,hour,value,validity,magnitude_id,sequence_id,origin_writer_id,publish_ts_ns,received_at
35,6,2026,3,12,23,0.4,V,6,470,pub-mag06,1778575642950156334,2026-05-12T08:47:22Z
11,12,2026,3,10,14,24,V,12,420,pub-mag12,1778575643012817639,2026-05-12T08:47:23Z
35,1,2026,3,10,19,4,V,1,417,pub-mag01,1778575643068308856,2026-05-12T08:47:23Z
35,6,2026,3,12,24,0.4,V,6,471,pub-mag06,1778575643105786029,2026-05-12T08:47:23Z
11,12,2026,3,10,15,19,V,12,421,pub-mag12,1778575643215552318,2026-05-12T08:47:23Z
35,1,2026,3,10,20,3,V,1,418,pub-mag01,1778575643250180985,2026-05-12T08:47:23Z
35,6,2026,3,13,1,0.5,V,6,472,pub-mag06,1778575643262421069,2026-05-12T08:47:23Z
11,12,2026,3,10,16,27,V,12,422,pub-mag12,1778575643391798566,2026-05-12T08:47:23Z
35,6,2026,3,13,2,0.4,V,6,473,pub-mag06,1778575643419837389,2026-05-12T08:47:23Z
35,1,2026,3,10,21,3,V,1,419,pub-mag01,1778575643425902466,2026-05-12T08:47:23Z
11,12,2026,3,10,17,32,V,12,423,pub-mag12,1778575643567542238,2026-05-12T08:47:23Z
35,6,2026,3,13,3,0.4,V,6,474,pub-mag06,1778575643576504682,2026-05-12T08:47:23Z
35,1,2026,3,10,22,3,V,1,420,pub-mag01,1778575643601472664,2026-05-12T08:47:23Z
35,6,2026,3,13,4,0.4,V,6,475,pub-mag06,1778575643734708598,2026-05-12T08:47:23Z
11,12,2026,3,10,18,32,V,12,424,pub-mag12,1778575643745023333,2026-05-12T08:47:23Z
35,1,2026,3,10,23,3,V,1,421,pub-mag01,1778575643780602294,2026-05-12T08:47:23Z
35,6,2026,3,13,5,0.4,V,6,476,pub-mag06,1778575643896478481,2026-05-12T08:47:23Z
11,12,2026,3,10,19,40,V,12,425,pub-mag12,1778575643921856968,2026-05-12T08:47:23Z
35,1,2026,3,10,24,3,V,1,422,pub-mag01,1778575643956500973,2026-05-12T08:47:23Z
35,6,2026,3,13,6,0.5,V,6,477,pub-mag06,1778575644055087036,2026-05-12T08:47:24Z
11,12,2026,3,10,20,43,V,12,426,pub-mag12,1778575644120451718,2026-05-12T08:47:24Z
35,1,2026,3,11,1,3,V,1,423,pub-mag01,1778575644135084518,2026-05-12T08:47:24Z
35,6,2026,3,13,7,0.4,V,6,478,pub-mag06,1778575644211523490,2026-05-12T08:47:24Z
11,12,2026,3,10,21,39,V,12,427,pub-mag12,1778575644296794841,2026-05-12T08:47:24Z
35,1,2026,3,11,2,3,V,1,424,pub-mag01,1778575644311215714,2026-05-12T08:47:24Z
35,6,2026,3,13,8,0.5,V,6,479,pub-mag06,1778575644367246957,2026-05-12T08:47:24Z
11,12,2026,3,10,22,57,V,12,428,pub-mag12,1778575644475642924,2026-05-12T08:47:24Z
35,1,2026,3,11,3,2,V,1,425,pub-mag01,1778575644496891925,2026-05-12T08:47:24Z
35,6,2026,3,13,9,0.6,V,6,480,pub-mag06,1778575644524679911,2026-05-12T08:47:24Z
11,12,2026,3,10,23,49,V,12,429,pub-mag12,1778575644659592026,2026-05-12T08:47:24Z
35,1,2026,3,11,4,3,V,1,426,pub-mag01,1778575644673545738,2026-05-12T08:47:24Z
35,6,2026,3,13,10,0.7,V,6,481,pub-mag06,1778575644682250952,2026-05-12T08:47:24Z
11,12,2026,3,10,24,46,V,12,430,pub-mag12,1778575644843539466,2026-05-12T08:47:24Z
35,6,2026,3,13,11,0.6,V,6,482,pub-mag06,1778575644844069624,2026-05-12T08:47:24Z
35,1,2026,3,11,5,3,V,1,427,pub-mag01,1778575644849279972,2026-05-12T08:47:24Z
35,6,2026,3,13,12,0.5,V,6,483,pub-mag06,1778575644999613286,2026-05-12T08:47:25Z
35,1,2026,3,11,6,3,V,1,428,pub-mag01,1778575645024844739,2026-05-12T08:47:25Z
11,12,2026,3,11,1,40,V,12,431,pub-mag12,1778575645034562639,2026-05-12T08:47:25Z
35,6,2026,3,13,13,0.4,V,6,484,pub-mag06,1778575645156614103,2026-05-12T08:47:25Z
35,1,2026,3,11,7,3,V,1,429,pub-mag01,1778575645201493768,2026-05-12T08:47:25Z
11,12,2026,3,11,2,18,V,12,432,pub-mag12,1778575645254700843,2026-05-12T08:47:25Z
35,6,2026,3,13,14,0.3,V,6,485,pub-mag06,1778575645317187561,2026-05-12T08:47:25Z
35,1,2026,3,11,8,3,V,1,430,pub-mag01,1778575645378604984,2026-05-12T08:47:25Z
11,12,2026,3,11,3,17,V,12,433,pub-mag12,1778575645430412763,2026-05-12T08:47:25Z
35,6,2026,3,13,15,0.3,V,6,486,pub-mag06,1778575645480175183,2026-05-12T08:47:25Z
35,1,2026,3,11,9,3,V,1,431,pub-mag01,1778575645558580033,2026-05-12T08:47:25Z
11,12,2026,3,11,4,23,V,12,434,pub-mag12,1778575645607795620,2026-05-12T08:47:25Z
35,6,2026,3,13,16,0.3,V,6,487,pub-mag06,1778575645642476756,2026-05-12T08:47:25Z
35,6,2026,3,13,17,0.3,V,6,488,pub-mag06,1778575645822883765,2026-05-12T08:47:25Z
11,12,2026,3,11,5,30,V,12,435,pub-mag12,1778575645831565751,2026-05-12T08:47:25Z
35,1,2026,3,11,10,4,V,1,432,pub-mag01,1778575645738103010,2026-05-12T08:47:25Z
35,6,2026,3,13,18,0.3,V,6,489,pub-mag06,1778575645978771526,2026-05-12T08:47:25Z
11,12,2026,3,11,6,31,V,12,436,pub-mag12,1778575646008940720,2026-05-12T08:47:26Z
35,1,2026,3,11,11,4,V,1,433,pub-mag01,1778575646051902985,2026-05-12T08:47:26Z
35,6,2026,3,13,19,0.3,V,6,490,pub-mag06,1778575646136300528,2026-05-12T08:47:26Z
11,12,2026,3,11,7,33,V,12,437,pub-mag12,1778575646185525856,2026-05-12T08:47:26Z
35,1,2026,3,11,12,4,V,1,434,pub-mag01,1778575646228797411,2026-05-12T08:47:26Z
35,6,2026,3,13,20,0.3,V,6,491,pub-mag06,1778575646334672965,2026-05-12T08:47:26Z
11,12,2026,3,11,8,49,V,12,438,pub-mag12,1778575646403924171,2026-05-12T08:47:26Z
35,1,2026,3,11,13,4,V,1,435,pub-mag01,1778575646404459576,2026-05-12T08:47:26Z
35,6,2026,3,13,21,0.4,V,6,492,pub-mag06,1778575646490263107,2026-05-12T08:47:26Z
11,12,2026,3,11,9,75,V,12,439,pub-mag12,1778575646583847621,2026-05-12T08:47:26Z
35,1,2026,3,11,14,4,V,1,436,pub-mag01,1778575646599846685,2026-05-12T08:47:26Z
35,6,2026,3,13,22,0.4,V,6,493,pub-mag06,1778575646649011696,2026-05-12T08:47:26Z
11,12,2026,3,11,10,75,V,12,440,pub-mag12,1778575646763308194,2026-05-12T08:47:26Z
35,1,2026,3,11,15,4,V,1,437,pub-mag01,1778575646785667760,2026-05-12T08:47:26Z
35,6,2026,3,13,23,0.3,V,6,494,pub-mag06,1778575646805047745,2026-05-12T08:47:26Z
11,12,2026,3,11,11,60,V,12,441,pub-mag12,1778575646942889035,2026-05-12T08:47:26Z
35,6,2026,3,13,24,0.3,V,6,495,pub-mag06,1778575646960669440,2026-05-12T08:47:26Z
35,1,2026,3,11,16,4,V,1,438,pub-mag01,1778575646961176960,2026-05-12T08:47:26Z
11,12,2026,3,11,12,55,V,12,442,pub-mag12,1778575647120347902,2026-05-12T08:47:27Z
35,6,2026,3,14,1,0.3,V,6,496,pub-mag06,1778575647118141808,2026-05-12T08:47:27Z
35,1,2026,3,11,17,4,V,1,439,pub-mag01,1778575647139282269,2026-05-12T08:47:27Z
35,6,2026,3,14,2,0.3,V,6,497,pub-mag06,1778575647276332212,2026-05-12T08:47:27Z
11,12,2026,3,11,13,40,V,12,443,pub-mag12,1778575647295891508,2026-05-12T08:47:27Z
35,1,2026,3,11,18,4,V,1,440,pub-mag01,1778575647315130529,2026-05-12T08:47:27Z
35,6,2026,3,14,3,0.2,V,6,498,pub-mag06,1778575647434059942,2026-05-12T08:47:27Z
11,12,2026,3,11,14,42,V,12,444,pub-mag12,1778575647471482544,2026-05-12T08:47:27Z
35,1,2026,3,11,19,3,V,1,441,pub-mag01,1778575647491773826,2026-05-12T08:47:27Z
35,6,2026,3,14,4,0.2,V,6,499,pub-mag06,1778575647589583477,2026-05-12T08:47:27Z
11,12,2026,3,11,15,49,V,12,445,pub-mag12,1778575647647261087,2026-05-12T08:47:27Z
35,1,2026,3,11,20,3,V,1,442,pub-mag01,1778575647667554817,2026-05-12T08:47:27Z
35,6,2026,3,14,5,0.2,V,6,500,pub-mag06,1778575647745610755,2026-05-12T08:47:27Z
11,12,2026,3,11,16,60,V,12,446,pub-mag12,1778575647822918400,2026-05-12T08:47:27Z
35,1,2026,3,11,21,3,V,1,443,pub-mag01,1778575647843082705,2026-05-12T08:47:27Z
35,6,2026,3,14,6,0.2,V,6,501,pub-mag06,1778575647901085719,2026-05-12T08:47:27Z
11,12,2026,3,11,17,31,V,12,447,pub-mag12,1778575648016205274,2026-05-12T08:47:28Z
35,1,2026,3,11,22,3,V,1,444,pub-mag01,1778575648018539865,2026-05-12T08:47:28Z
35,6,2026,3,14,7,0.2,V,6,502,pub-mag06,1778575648057371465,2026-05-12T08:47:28Z
11,12,2026,3,11,18,39,V,12,448,pub-mag12,1778575648192686168,2026-05-12T08:47:28Z
35,1,2026,3,11,23,3,V,1,445,pub-mag01,1778575648194071133,2026-05-12T08:47:28Z
35,6,2026,3,14,8,0.3,V,6,503,pub-mag06,1778575648213114119,2026-05-12T08:47:28Z
11,12,2026,3,11,19,53,V,12,449,pub-mag12,1778575648368242930,2026-05-12T08:47:28Z
35,6,2026,3,14,9,0.2,V,6,504,pub-mag06,1778575648368656420,2026-05-12T08:47:28Z
35,1,2026,3,11,24,3,V,1,446,pub-mag01,1778575648369554548,2026-05-12T08:47:28Z
35,6,2026,3,14,10,0.2,V,6,505,pub-mag06,1778575648524159222,2026-05-12T08:47:28Z
11,12,2026,3,11,20,99,V,12,450,pub-mag12,1778575648544029258,2026-05-12T08:47:28Z
35,1,2026,3,12,1,2,V,1,447,pub-mag01,1778575648545366210,2026-05-12T08:47:28Z
35,6,2026,3,14,11,0.3,V,6,506,pub-mag06,1778575648679591532,2026-05-12T08:47:28Z
11,12,2026,3,11,21,143,V,12,451,pub-mag12,1778575648719764133,2026-05-12T08:47:28Z
35,1,2026,3,12,2,3,V,1,448,pub-mag01,1778575648721591078,2026-05-12T08:47:28Z
35,6,2026,3,14,12,0.3,V,6,507,pub-mag06,1778575648835073421,2026-05-12T08:47:28Z
11,12,2026,3,11,22,98,V,12,452,pub-mag12,1778575648896183748,2026-05-12T08:47:28Z
35,1,2026,3,12,3,2,V,1,449,pub-mag01,1778575648897562143,2026-05-12T08:47:28Z
35,6,2026,3,14,13,0.3,V,6,508,pub-mag06,1778575648992264140,2026-05-12T08:47:28Z
11,12,2026,3,11,23,86,V,12,453,pub-mag12,1778575649071964371,2026-05-12T08:47:29Z
35,1,2026,3,12,4,3,V,1,450,pub-mag01,1778575649073250524,2026-05-12T08:47:29Z
35,6,2026,3,14,14,0.3,V,6,509,pub-mag06,1778575649147678669,2026-05-12T08:47:29Z
11,12,2026,3,11,24,63,V,12,454,pub-mag12,1778575649247405318,2026-05-12T08:47:29Z
35,1,2026,3,12,5,3,V,1,451,pub-mag01,1778575649248669596,2026-05-12T08:47:29Z
35,6,2026,3,14,15,0.3,V,6,510,pub-mag06,1778575649303233307,2026-05-12T08:47:29Z
11,12,2026,3,12,1,36,V,12,455,pub-mag12,1778575649423058302,2026-05-12T08:47:29Z
35,1,2026,3,12,6,3,V,1,452,pub-mag01,1778575649424890316,2026-05-12T08:47:29Z
35,6,2026,3,14,16,0.3,V,6,511,pub-mag06,1778575649458815056,2026-05-12T08:47:29Z
11,12,2026,3,12,2,35,V,12,456,pub-mag12,1778575649600273173,2026-05-12T08:47:29Z
35,1,2026,3,12,7,3,V,1,453,pub-mag01,1778575649601014019,2026-05-12T08:47:29Z
35,6,2026,3,14,17,0.3,V,6,512,pub-mag06,1778575649614417148,2026-05-12T08:47:29Z
35,6,2026,3,14,18,0.3,V,6,513,pub-mag06,1778575649772626975,2026-05-12T08:47:29Z
11,12,2026,3,12,3,43,V,12,457,pub-mag12,1778575649776829286,2026-05-12T08:47:29Z
35,1,2026,3,12,8,3,V,1,454,pub-mag01,1778575649777172313,2026-05-12T08:47:29Z
35,1,2026,3,12,9,3,V,1,455,pub-mag01,1778575649952668246,2026-05-12T08:47:29Z
35,6,2026,3,14,19,0.3,V,6,514,pub-mag06,1778575649978353864,2026-05-12T08:47:29Z
11,12,2026,3,12,4,16,V,12,458,pub-mag12,1778575650018020526,2026-05-12T08:47:30Z
35,1,2026,3,12,10,3,V,1,456,pub-mag01,1778575650136002599,2026-05-12T08:47:30Z
35,6,2026,3,14,20,0.3,V,6,515,pub-mag06,1778575650138349335,2026-05-12T08:47:30Z
11,12,2026,3,12,5,8,V,12,459,pub-mag12,1778575650208809735,2026-05-12T08:47:30Z
35,6,2026,3,14,21,0.3,V,6,516,pub-mag06,1778575650293939158,2026-05-12T08:47:30Z
35,1,2026,3,12,11,4,V,1,457,pub-mag01,1778575650312018942,2026-05-12T08:47:30Z
11,12,2026,3,12,6,8,V,12,460,pub-mag12,1778575650384425342,2026-05-12T08:47:30Z
35,6,2026,3,14,22,0.3,V,6,517,pub-mag06,1778575650449606069,2026-05-12T08:47:30Z
35,1,2026,3,12,12,4,V,1,458,pub-mag01,1778575650545864975,2026-05-12T08:47:30Z
11,12,2026,3,12,7,20,V,12,461,pub-mag12,1778575650562325048,2026-05-12T08:47:30Z
35,6,2026,3,14,23,0.3,V,6,518,pub-mag06,1778575650605167993,2026-05-12T08:47:30Z
35,1,2026,3,12,13,4,V,1,459,pub-mag01,1778575650721409384,2026-05-12T08:47:30Z
11,12,2026,3,12,8,51,V,12,462,pub-mag12,1778575650738287059,2026-05-12T08:47:30Z
35,6,2026,3,14,24,0.3,V,6,519,pub-mag06,1778575650761318526,2026-05-12T08:47:30Z
35,1,2026,3,12,14,4,V,1,460,pub-mag01,1778575650897868579,2026-05-12T08:47:30Z
11,12,2026,3,12,9,53,V,12,463,pub-mag12,1778575650913898726,2026-05-12T08:47:30Z
35,6,2026,3,15,1,0.3,V,6,520,pub-mag06,1778575650918253466,2026-05-12T08:47:30Z
35,6,2026,3,15,2,0.3,V,6,521,pub-mag06,1778575651074864629,2026-05-12T08:47:31Z
35,1,2026,3,12,15,4,V,1,461,pub-mag01,1778575651076546842,2026-05-12T08:47:31Z
11,12,2026,3,12,10,48,V,12,464,pub-mag12,1778575651089411046,2026-05-12T08:47:31Z
35,6,2026,3,15,3,0.3,V,6,522,pub-mag06,1778575651230446441,2026-05-12T08:47:31Z
35,1,2026,3,12,16,4,V,1,462,pub-mag01,1778575651252170468,2026-05-12T08:47:31Z
11,12,2026,3,12,11,41,V,12,465,pub-mag12,1778575651285284619,2026-05-12T08:47:31Z
35,6,2026,3,15,4,0.3,V,6,523,pub-mag06,1778575651388328014,2026-05-12T08:47:31Z
35,1,2026,3,12,17,4,V,1,463,pub-mag01,1778575651427935886,2026-05-12T08:47:31Z
11,12,2026,3,12,12,25,V,12,466,pub-mag12,1778575651461024009,2026-05-12T08:47:31Z
35,6,2026,3,15,5,0.3,V,6,524,pub-mag06,1778575651543913070,2026-05-12T08:47:31Z
35,1,2026,3,12,18,3,V,1,464,pub-mag01,1778575651603621273,2026-05-12T08:47:31Z
11,12,2026,3,12,17,41,V,12,467,pub-mag12,1778575651638505836,2026-05-12T08:47:31Z
35,6,2026,3,15,6,0.3,V,6,525,pub-mag06,1778575651699555322,2026-05-12T08:47:31Z
35,1,2026,3,12,19,4,V,1,465,pub-mag01,1778575651779443380,2026-05-12T08:47:31Z
11,12,2026,3,12,18,30,V,12,468,pub-mag12,1778575651815357524,2026-05-12T08:47:31Z
35,6,2026,3,15,7,0.3,V,6,526,pub-mag06,1778575651855527919,2026-05-12T08:47:31Z
35,1,2026,3,12,20,3,V,1,466,pub-mag01,1778575651955768026,2026-05-12T08:47:31Z
11,12,2026,3,12,19,26,V,12,469,pub-mag12,1778575651991358659,2026-05-12T08:47:31Z
35,6,2026,3,15,8,0.3,V,6,527,pub-mag06,1778575652011314219,2026-05-12T08:47:32Z
35,1,2026,3,12,21,4,V,1,467,pub-mag01,1778575652131436068,2026-05-12T08:47:32Z
35,6,2026,3,15,9,0.3,V,6,528,pub-mag06,1778575652167006218,2026-05-12T08:47:32Z
11,12,2026,3,12,20,34,V,12,470,pub-mag12,1778575652167676057,2026-05-12T08:47:32Z
35,1,2026,3,12,22,4,V,1,468,pub-mag01,1778575652307123287,2026-05-12T08:47:32Z
35,6,2026,3,15,10,0.3,V,6,529,pub-mag06,1778575652322546105,2026-05-12T08:47:32Z
11,12,2026,3,12,21,35,V,12,471,pub-mag12,1778575652344673929,2026-05-12T08:47:32Z
35,6,2026,3,15,11,0.3,V,6,530,pub-mag06,1778575652478095539,2026-05-12T08:47:32Z
35,1,2026,3,12,23,3,V,1,469,pub-mag01,1778575652482672857,2026-05-12T08:47:32Z
11,12,2026,3,12,22,37,V,12,472,pub-mag12,1778575652520115178,2026-05-12T08:47:32Z
35,6,2026,3,15,12,0.3,V,6,531,pub-mag06,1778575652633563337,2026-05-12T08:47:32Z
35,1,2026,3,12,24,3,V,1,470,pub-mag01,1778575652658126350,2026-05-12T08:47:32Z
11,12,2026,3,12,23,35,V,12,473,pub-mag12,1778575652696089017,2026-05-12T08:47:32Z
35,6,2026,3,15,13,0.3,V,6,532,pub-mag06,1778575652790279499,2026-05-12T08:47:32Z
35,1,2026,3,13,1,3,V,1,471,pub-mag01,1778575652834099010,2026-05-12T08:47:32Z
11,12,2026,3,12,24,28,V,12,474,pub-mag12,1778575652871609036,2026-05-12T08:47:32Z
35,6,2026,3,15,14,0.3,V,6,533,pub-mag06,1778575652945851060,2026-05-12T08:47:32Z
35,1,2026,3,13,2,3,V,1,472,pub-mag01,1778575653011829488,2026-05-12T08:47:33Z
11,12,2026,3,13,1,31,V,12,475,pub-mag12,1778575653048082923,2026-05-12T08:47:33Z
35,6,2026,3,15,15,0.3,V,6,534,pub-mag06,1778575653101245530,2026-05-12T08:47:33Z
35,1,2026,3,13,3,3,V,1,473,pub-mag01,1778575653187215704,2026-05-12T08:47:33Z
11,12,2026,3,13,2,44,V,12,476,pub-mag12,1778575653223777421,2026-05-12T08:47:33Z
35,6,2026,3,15,16,0.3,V,6,535,pub-mag06,1778575653256836156,2026-05-12T08:47:33Z
35,1,2026,3,13,4,3,V,1,474,pub-mag01,1778575653362715431,2026-05-12T08:47:33Z
11,12,2026,3,13,3,123,V,12,477,pub-mag12,1778575653399201240,2026-05-12T08:47:33Z
35,6,2026,3,15,17,0.3,V,6,536,pub-mag06,1778575653412339192,2026-05-12T08:47:33Z
35,1,2026,3,13,5,3,V,1,475,pub-mag01,1778575653538246748,2026-05-12T08:47:33Z
35,6,2026,3,15,18,0.3,V,6,537,pub-mag06,1778575653568191251,2026-05-12T08:47:33Z
11,12,2026,3,13,4,113,V,12,478,pub-mag12,1778575653574651807,2026-05-12T08:47:33Z
35,1,2026,3,13,6,3,V,1,476,pub-mag01,1778575653713991969,2026-05-12T08:47:33Z
35,6,2026,3,15,19,0.3,V,6,538,pub-mag06,1778575653723725791,2026-05-12T08:47:33Z
11,12,2026,3,13,5,71,V,12,479,pub-mag12,1778575653751670629,2026-05-12T08:47:33Z
35,6,2026,3,15,20,0.3,V,6,539,pub-mag06,1778575653879274785,2026-05-12T08:47:33Z
35,1,2026,3,13,7,3,V,1,477,pub-mag01,1778575653890966279,2026-05-12T08:47:33Z
11,12,2026,3,13,6,32,V,12,480,pub-mag12,1778575653927825973,2026-05-12T08:47:33Z
35,6,2026,3,15,21,0.3,V,6,540,pub-mag06,1778575654034686953,2026-05-12T08:47:34Z
35,1,2026,3,13,8,4,V,1,478,pub-mag01,1778575654066436569,2026-05-12T08:47:34Z
11,12,2026,3,13,7,22,V,12,481,pub-mag12,1778575654103529730,2026-05-12T08:47:34Z
35,6,2026,3,15,22,0.3,V,6,541,pub-mag06,1778575654190204877,2026-05-12T08:47:34Z
35,1,2026,3,13,9,4,V,1,479,pub-mag01,1778575654241869449,2026-05-12T08:47:34Z
11,12,2026,3,13,8,56,V,12,482,pub-mag12,1778575654279563715,2026-05-12T08:47:34Z
35,6,2026,3,15,23,0.4,V,6,542,pub-mag06,1778575654345639901,2026-05-12T08:47:34Z
35,1,2026,3,13,10,4,V,1,480,pub-mag01,1778575654417369159,2026-05-12T08:47:34Z
11,12,2026,3,13,9,105,V,12,483,pub-mag12,1778575654456114716,2026-05-12T08:47:34Z
35,6,2026,3,15,24,0.3,V,6,543,pub-mag06,1778575654501265345,2026-05-12T08:47:34Z
35,1,2026,3,13,11,4,V,1,481,pub-mag01,1778575654595042858,2026-05-12T08:47:34Z
11,12,2026,3,13,10,121,V,12,484,pub-mag12,1778575654632145435,2026-05-12T08:47:34Z
35,6,2026,3,16,1,0.3,V,6,544,pub-mag06,1778575654656912153,2026-05-12T08:47:34Z
35,1,2026,3,13,12,5,V,1,482,pub-mag01,1778575654771495058,2026-05-12T08:47:34Z
11,12,2026,3,13,11,120,V,12,485,pub-mag12,1778575654808661934,2026-05-12T08:47:34Z
35,6,2026,3,16,2,0.3,V,6,545,pub-mag06,1778575654812717563,2026-05-12T08:47:34Z
35,1,2026,3,13,13,5,V,1,483,pub-mag01,1778575654948857545,2026-05-12T08:47:34Z
35,6,2026,3,16,3,0.3,V,6,546,pub-mag06,1778575654968465047,2026-05-12T08:47:34Z
11,12,2026,3,13,12,139,V,12,486,pub-mag12,1778575654985409882,2026-05-12T08:47:34Z
35,1,2026,3,13,14,4,V,1,484,pub-mag01,1778575655124290615,2026-05-12T08:47:35Z
35,6,2026,3,16,4,0.2,V,6,547,pub-mag06,1778575655124797047,2026-05-12T08:47:35Z
11,12,2026,3,13,13,88,V,12,487,pub-mag12,1778575655160937368,2026-05-12T08:47:35Z
35,6,2026,3,16,5,0.3,V,6,548,pub-mag06,1778575655280272556,2026-05-12T08:47:35Z
35,1,2026,3,13,15,4,V,1,485,pub-mag01,1778575655299818655,2026-05-12T08:47:35Z
11,12,2026,3,13,14,24,V,12,488,pub-mag12,1778575655336433317,2026-05-12T08:47:35Z
35,6,2026,3,16,6,0.3,V,6,549,pub-mag06,1778575655435841889,2026-05-12T08:47:35Z
35,1,2026,3,13,16,4,V,1,486,pub-mag01,1778575655475264517,2026-05-12T08:47:35Z
11,12,2026,3,13,15,26,V,12,489,pub-mag12,1778575655520629587,2026-05-12T08:47:35Z
35,6,2026,3,16,7,0.3,V,6,550,pub-mag06,1778575655591347260,2026-05-12T08:47:35Z
35,1,2026,3,13,17,4,V,1,487,pub-mag01,1778575655650803691,2026-05-12T08:47:35Z
11,12,2026,3,13,16,24,V,12,490,pub-mag12,1778575655696177415,2026-05-12T08:47:35Z
35,6,2026,3,16,8,0.3,V,6,551,pub-mag06,1778575655746863412,2026-05-12T08:47:35Z
35,1,2026,3,13,18,4,V,1,488,pub-mag01,1778575655826410468,2026-05-12T08:47:35Z
11,12,2026,3,13,17,21,V,12,491,pub-mag12,1778575655871586047,2026-05-12T08:47:35Z
35,6,2026,3,16,9,0.5,V,6,552,pub-mag06,1778575655902619853,2026-05-12T08:47:35Z
35,1,2026,3,13,19,4,V,1,489,pub-mag01,1778575656001820846,2026-05-12T08:47:36Z
11,12,2026,3,13,18,16,V,12,492,pub-mag12,1778575656047124060,2026-05-12T08:47:36Z
35,6,2026,3,16,10,0.5,V,6,553,pub-mag06,1778575656058692684,2026-05-12T08:47:36Z
35,1,2026,3,13,20,4,V,1,490,pub-mag01,1778575656177414250,2026-05-12T08:47:36Z
35,6,2026,3,16,11,0.3,V,6,554,pub-mag06,1778575656214229360,2026-05-12T08:47:36Z
11,12,2026,3,13,19,18,V,12,493,pub-mag12,1778575656222569566,2026-05-12T08:47:36Z
35,1,2026,3,13,21,4,V,1,491,pub-mag01,1778575656352895292,2026-05-12T08:47:36Z
35,6,2026,3,16,12,0.3,V,6,555,pub-mag06,1778575656369810047,2026-05-12T08:47:36Z
11,12,2026,3,13,20,26,V,12,494,pub-mag12,1778575656399021912,2026-05-12T08:47:36Z
35,6,2026,3,16,13,0.3,V,6,556,pub-mag06,1778575656525469336,2026-05-12T08:47:36Z
35,1,2026,3,13,22,4,V,1,492,pub-mag01,1778575656528885890,2026-05-12T08:47:36Z
11,12,2026,3,13,21,40,V,12,495,pub-mag12,1778575656578558896,2026-05-12T08:47:36Z
35,6,2026,3,16,14,0.3,V,6,557,pub-mag06,1778575656681185710,2026-05-12T08:47:36Z
35,1,2026,3,13,23,4,V,1,493,pub-mag01,1778575656704673331,2026-05-12T08:47:36Z
11,12,2026,3,13,22,31,V,12,496,pub-mag12,1778575656754077749,2026-05-12T08:47:36Z
35,6,2026,3,16,15,0.3,V,6,558,pub-mag06,1778575656839334108,2026-05-12T08:47:36Z
35,1,2026,3,13,24,4,V,1,494,pub-mag01,1778575656880689333,2026-05-12T08:47:36Z
11,12,2026,3,13,23,18,V,12,497,pub-mag12,1778575656929815072,2026-05-12T08:47:36Z
35,6,2026,3,16,16,0.3,V,6,559,pub-mag06,1778575656994956476,2026-05-12T08:47:36Z
35,1,2026,3,14,1,3,V,1,495,pub-mag01,1778575657056873824,2026-05-12T08:47:37Z
11,12,2026,3,13,24,18,V,12,498,pub-mag12,1778575657105538042,2026-05-12T08:47:37Z
35,6,2026,3,16,17,0.3,V,6,560,pub-mag06,1778575657150566297,2026-05-12T08:47:37Z
35,1,2026,3,14,2,4,V,1,496,pub-mag01,1778575657233006547,2026-05-12T08:47:37Z
11,12,2026,3,14,1,13,V,12,499,pub-mag12,1778575657281056906,2026-05-12T08:47:37Z
35,6,2026,3,16,18,0.3,V,6,561,pub-mag06,1778575657306119166,2026-05-12T08:47:37Z
35,1,2026,3,14,3,4,V,1,497,pub-mag01,1778575657408508739,2026-05-12T08:47:37Z
11,12,2026,3,14,2,10,V,12,500,pub-mag12,1778575657456613424,2026-05-12T08:47:37Z
35,6,2026,3,16,19,0.4,V,6,562,pub-mag06,1778575657461666568,2026-05-12T08:47:37Z
35,1,2026,3,14,4,3,V,1,498,pub-mag01,1778575657584217949,2026-05-12T08:47:37Z
35,6,2026,3,16,20,0.5,V,6,563,pub-mag06,1778575657619486563,2026-05-12T08:47:37Z
11,12,2026,3,14,3,6,V,12,501,pub-mag12,1778575657632548706,2026-05-12T08:47:37Z
35,1,2026,3,14,5,4,V,1,499,pub-mag01,1778575657760098975,2026-05-12T08:47:37Z
35,6,2026,3,16,21,0.6,V,6,564,pub-mag06,1778575657775103895,2026-05-12T08:47:37Z
11,12,2026,3,14,4,4,V,12,502,pub-mag12,1778575657808351004,2026-05-12T08:47:37Z
35,6,2026,3,16,22,0.6,V,6,565,pub-mag06,1778575657930835007,2026-05-12T08:47:37Z
35,1,2026,3,14,6,3,V,1,500,pub-mag01,1778575657935752788,2026-05-12T08:47:37Z
11,12,2026,3,14,5,3,V,12,503,pub-mag12,1778575657984404669,2026-05-12T08:47:37Z
35,6,2026,3,16,23,0.7,V,6,566,pub-mag06,1778575658086276747,2026-05-12T08:47:38Z
35,1,2026,3,14,7,4,V,1,501,pub-mag01,1778575658111241241,2026-05-12T08:47:38Z
11,12,2026,3,14,6,3,V,12,504,pub-mag12,1778575658159775366,2026-05-12T08:47:38Z
35,6,2026,3,16,24,0.6,V,6,567,pub-mag06,1778575658242046889,2026-05-12T08:47:38Z
35,1,2026,3,14,8,4,V,1,502,pub-mag01,1778575658286625627,2026-05-12T08:47:38Z
